huv_code,procedure_key,procedure_name,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
03.92990,HUV::03.92990,İntraplevral kateter ile kontinu blok,review_required,,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,İntraplevral kateter ile kontinu blok,json_parse_fallback
03.93301,HUV::03.93301,Doğumda epidural kontinu blok+Sezaryen (genel/epidural ile devam),review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, doğum sırasında uygulanan bir anestezi tekniğidir (epidural kontinu blok) ve ardından sezaryen doğum gerçekleştirilmektedir. Uygulama yolu/teknik odaklıdır.","İşlem tanımı, doğumla ilgili bir uygulama yolu/tekniktir.",clinical_anchor_but_not_required
03.93612,HUV::03.93612,Ağrısız doğum anestezisi (epidural kontinu blok ve takibi),review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, doğum sırasında uygulanan bir anestezi tekniğidir (epidural). Uygulama yolu/teknik tanımlıdır ve tanı gerektirmez.","İşlem tanımı, uygulama yolu/teknik olduğunu belirtir.",clinical_anchor_but_not_required
04.01927,HUV::04.01927,"Boyun apsesi drenajı, yüzeyel (deri/deri altı)",required_any,L00-L08; L10-L14,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, cilt veya deri altı dokusunda apse drenajını içerir. Bu tür bir işlem için, altta yatan enfeksiyon veya dermatolojik durumun varlığı gereklidir. Bu nedenle, uygun bir tanı gereklidir.",İşlem adı ve tanımı (apse drenajı). Klinik kodlama yönergeleri.,invalid_icd10_pattern:L20-L23; invalid_icd10_pattern:L40-L53
04.02141,HUV::04.02141,"Boyun apsesi drenajı, derin (kas/tendon/fasya altı)",required_any,L01; L02; L03; L04; L05; L08; M06.8; M06.9; T14.0; T14.1; T14.2; T14.3; T14.4; T14.5; T14.6; T14.7; T14.8; T14.9,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Boyun apsesi drenajı, derin, tanı gerektirir. Apsenin yeri (derin, kas/tendon/fasya altı) ve olası nedenleri (enfeksiyon, travma, doğumsal anomali) için ICD-10 kodları gereklidir.","İşlem tanımı: Boyun apsesi drenajı, derin (kas/tendon/fasya altı). Klinik kodlama yönergeleri, cerrahi prosedürlerin genellikle ilgili tanı ile ilişkilendirilmesini gerektirir.",invalid_icd10_pattern:L06; invalid_icd10_pattern:L07; invalid_icd10_pattern:L09; invalid_icd10_pattern:M06.5; invalid_icd10_pattern:M06.6; invalid_icd10_pattern:M06.7
04.05137,HUV::04.05137,"Tamamlayıcı tiroidektomi, total",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, tiroid kanserlerinde ilk ameliyatı izleyen 10 gün içinde yapılan total tiroidektomi uygulamasını kapsar. Kanser tanısı gereklidir.",İşlem tanımı,broad_icd10_pattern:C00-D48
04.06207,HUV::04.06207,"Paratiroidektomi, hiperplazi veya kanser için",required_any,P00-P96,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Paratiroidektomi, hiperplazi veya kanser için yapıldığından, tanı gereklidir. Kanser (C00-D48) veya perinatal dönemden kaynaklanan durumlar (P00-P96) gibi ilgili ICD-10 kodları gereklidir.","İşlem adı, hiperplazi veya kanser için paratiroidektomi olduğunu belirtir. Bu, tanı gerektiren bir işlemdir.",broad_icd10_pattern:C00-D48
04.06421,HUV::04.06421,"Trakeostomi, perkütan/açık cerrahi, acil",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"Trakeostomi, yenidoğanlarda solunum yetmezliği, konjenital anormallikler veya perinatal dönem sorunları gibi durumlar için uygulanır. Tanı gereklidir.","İşlem tanımı, yenidoğanlarda acil trakeostomi olduğunu belirtir. Klinik bağlam (yenidoğan, çocuk) ve işlem (trakeostomi) solunum sorunları veya konjenital anormallikler gibi altta yatan bir tanı gerektirir.",broad_icd10_pattern:J00-J99
04.06635,HUV::04.06635,"Trakeostomi, perkütan/açık cerrahi, planlı",required_any,P00-P96; Z38,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Trakeostomi, solunum yetmezliği veya hava yolu tıkanıklığı gibi bir tanı gerektirir. Yenidoğanlarda bu durumlar sık görülür.",Çocuk cerrahisi uygulamaları ve trakeostomi endikasyonları.,broad_icd10_pattern:J00-J99
04.07919,HUV::04.07919,Mediasten kist/tümör eksizyonu,required_any,C00-D48,,REVIEW_REQUIRED,True,medium,"Mediastinal kist/tümör eksizyonu, tanı gerektirir. Kist veya tümör tanısı (C00-D48) veya ilgili durumlar gereklidir.","İşlem adı, tanısal bir durum (kist/tümör) içerir. Bu tür cerrahi işlemler genellikle altta yatan bir patolojiye işaret eder.",broad_icd10_pattern:C00-D48
04.08347,HUV::04.08347,Torasentez,required_any,J90.*; P00-P96; Z38,,REVIEW_REQUIRED,True,high,"Torasentez, yenidoğanlarda veya çocuklarda solunum sistemi hastalıkları, perinatal dönem sorunları veya genel yenidoğan bakımı ile ilişkili olabilir. Bu nedenle tanı gereklidir.","İşlem adı ve klinik bağlam (yenidoğan, çocuk cerrahisi).",
04.08668,HUV::04.08668,Tüp torakostomi (kapalı sualtı drenajı),required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"Torakostomi, solunum sistemi hastalıkları, perinatal dönem sorunları veya yenidoğanlarda görülebilir. Tanı gereklidir.","İşlem tanısı, ICD-10 kodları ve klinik terimler.",broad_icd10_pattern:J00-J99
04.09631,HUV::04.09631,"Tümör/kist eksizyonu, intratorasik",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, tümör/kist eksizyonu içeriyor. Bu, tanı gerektiren bir işlemdir. Çocuk cerrahisi bölümünde, yenidoğan ve çocuk hastalar için yapılan işlemlerin değerlendirilmesinde tanı gereklidir.",İşlem adı ve bölüm bilgisi.,broad_icd10_pattern:C00-D48
04.10273,HUV::04.10273,Bronkoskopi+yabancı cisim çıkarılması,required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"Bronkoskopi ve yabancı cisim çıkarılması, solunum yoluna ait bir durum veya yaralanma (S00-T98) ile ilişkilidir. İşlem, yenidoğan (P00-P96) veya bebeklerde (Z38) sıkça yapılır. Tanı olmadan ödeme yapılabilir ancak önerilir.","İşlem tanımı ve klinik bağlam (bebek, yabancı cisim, yenidoğan).",broad_icd10_pattern:S00-T98
04.11985,HUV::04.11985,"Evantrasyon düzeltilmesi (diyafragma plikasyonu), torakotomi veya torakoskopi ile",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İşlem, yenidoğanlarda diyafram kası ile ilgili bir düzeltme içeriyor. Bu nedenle perinatal dönem, canlı doğan bebekler veya kas-iskelet sistemi hastalıkları ile ilgili tanı gerektirebilir.","İşlem adı ve açıklaması, yenidoğan ve kas ile ilgili olduğunu gösteriyor. ICD-10 ipuçları da bu durumu destekliyor.",broad_icd10_pattern:M00-M99
04.12627,HUV::04.12627,"Diyafragmatik herni onarımı (yenidoğan dışında), travmatik, akut",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"Travmatik diyafragmatik herni onarımı, travma, yenidoğan veya bebekle ilgili tanı gerektirir. Travma (S00-T98), perinatal dönem (P00-P96) veya yenidoğan (Z38) ICD-10 kodları gereklidir.","İşlem adı 'travmatik' ve 'yenidoğan' içeriyor. Klinik sinyal terimleri 'travma', 'yenidoğan', 'bebek' içeriyor. ICD-10 ipuçları travma, yenidoğan ve bebekle ilgili kodları içeriyor.",broad_icd10_pattern:S00-T98
04.12841,HUV::04.12841,"Diyafragmatik herni onarımı (yenidoğan dışında), travmatik, kronik",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"Travmatik diyafragmatik herni onarımı, travma, yenidoğan veya perinatal dönemle ilişkili olabilir. Bu durumlar için tanı gereklidir.","İşlem adı 'travmatik' kelimesini içeriyor ve 'yenidoğan' dışında yapılıyor. Klinik bağlam (travma, yenidoğan) tanı gerektirebilir.",broad_icd10_pattern:S00-T98
04.13055,HUV::04.13055,Hiatus hernisi onarımı ve fundoplikasyon,required_any,Q43.1; Q43.2; Q43.3; Q43.4; Q43.5; Q43.6; Q43.7; Q43.8; Q43.9; Q43.0,,REVIEW_REQUIRED,True,medium,"Hiatus hernisi onarımı, genellikle bir tanıya (örn. hiatal herni, GERD) eşlik eder. Tanı olmadan işlem gerekçelendirilmez.","İşlem tanısı, cerrahi gerekçeyi belirler. Hiatus hernisi onarımı, genellikle hiatal herni veya ilgili komplikasyonlar için yapılır.",invalid_icd10_pattern:Q43.90; invalid_icd10_pattern:Q43.91; invalid_icd10_pattern:Q43.92; invalid_icd10_pattern:Q43.93; invalid_icd10_pattern:Q43.94; invalid_icd10_pattern:Q43.95; invalid_icd10_pattern:Q43.96; invalid_icd10_pattern:Q43.97; invalid_icd10_pattern:Q43.98; invalid_icd10_pattern:Q43.99
04.13269,HUV::04.13269,"Hiatus hernisi onarımı ve fundoplikasyon, laparoskopik",required_any,Q43.8; Q43.9,,REVIEW_REQUIRED,True,medium,"Hiatus hernisi onarımı, tanı gerektirir. Reflü, hiatal herni veya diğer ilgili durumlar için ICD-10 kodu gereklidir.","İşlem tanısı, cerrahi gerekçeyi desteklemelidir. Hiatus hernisi veya ilgili durumlar (örn. GERD) için kod gereklidir.",invalid_icd10_pattern:K30.8; invalid_icd10_pattern:K30.9
04.14125,HUV::04.14125,Meme apse drenajı,review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, meme apse drenajıdır. Bu, bir tanı gerektiren bir işlemdir. Meme apsesi, deri ve deri altı doku hastalıkları (L00-L99) kategorisine girer. Ayrıca mastit (N34-N36) veya diğer enfeksiyonlar da olabilir. Bu nedenle, uygun ICD-10 kodlar…",ICD-10 kodlama yönergeleri ve klinik uygulama kılavuzları.,invalid_icd10_pattern:L00-L07; invalid_icd10_pattern:L10-L16; invalid_icd10_pattern:L20-L23; invalid_icd10_pattern:L30-L36; invalid_icd10_pattern:L40-L53; invalid_icd10_pattern:L60-L76; invalid_icd10_pattern:L80-L93
04.14339,HUV::04.14339,Meme kist/benign tümörü total çıkarılması (eksizyonu),review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, meme kist veya benign tümörün çıkarılmasıdır. Bu, tanısal bir işlem değildir, yalnızca uygulama yolu/tekniktir.","İşlem tanımı, tanısal bir durum gerektirmez.",clinical_anchor_but_not_required
04.15409,HUV::04.15409,Periton lavajı,required_any,P00-P96; Z38; K65; K65.*,,REVIEW_REQUIRED,True,medium,"Periton lavajı, yenidoğanlarda veya çocuklarda peritonit, yaralanma veya diğer nedenlerle yapılabilir. Tanı gereklidir.","İşlem adı ve klinik bağlam (yenidoğan, çocuk cerrahisi) tanı gerektiren durumları işaret ediyor.",broad_icd10_pattern:S00-T98
04.15623,HUV::04.15623,"Periton diyalizi için kateter takılması, basit",review_required,,,REVIEW_REQUIRED,True,medium,"Periton diyalizi kateter takılması, bir uygulama işlemidir; tanı gerektirmez.","İşlem tanısı, uygulama yolu/teknik olarak tanımlanmıştır.",clinical_anchor_but_not_required
04.18619,HUV::04.18619,Ventral herni onarımı (omfalosel ve gastroşizise bağlı),review_required,P00-P96; Z38,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,Ventral herni onarımı (omfalosel ve gastroşizise bağlı),json_parse_fallback
04.21829,HUV::04.21829,Akut karına yol açan intraperitoneal veya mezenterik kist/tümör rüptürlerinde onarım veya eksizyon,required_any,P00-P96,,REVIEW_REQUIRED,True,medium,"İşlem, karın bölgesindeki kist veya tümör rüptürünün onarımı/eksizyonunu içerir. Bu durum, tanı gerektirir. Çocuk cerrahisi prosedürü ve 'yenidoğan' belirteci, ilgili tanı gruplarını (neoplazmalar, perinatal durumlar) ve çocuklara özgü dur…","Prosedür adı, kist/tümör rüptürü ile ilgili cerrahi bir işlem tanımlar. Klinik bağlam (çocuk cerrahisi, yenidoğan) ve kullanılan terimler (kist, tümör) tanı gerekliliğini gösterir.",broad_icd10_pattern:C00-D48
04.22043,HUV::04.22043,Peritoneal tümör veya kist eksizyonu,required_any,C00-D48,,REVIEW_REQUIRED,True,medium,"Peritoneal tümör/kist eksizyonu, tanı gerektirir. Neoplazm (C00-D48) veya ilgili durumlar (kist, tümör) ICD-10 kodları gereklidir.","İşlem adı, tanısal bir durum (tümör/kist) içerir. Bu tür cerrahi işlemler, altta yatan patolojinin doğrulanmasını gerektirir.",broad_icd10_pattern:C00-D48
04.22257,HUV::04.22257,Omentum/mezenter kisti veya tümörü eksizyonu,required_any,C00-D48,,REVIEW_REQUIRED,True,medium,"İşlem adı, omentum/mezenter kisti veya tümörü çıkarılmasını içeriyor. Bu, bir neoplazm veya kist olduğunu gösterir. Bu nedenle, tanı gereklidir.",İşlem adı,broad_icd10_pattern:C00-D48
04.23327,HUV::04.23327,"Retroperitoneal tümörden biyopsi, böbrek ve adrenal bez dışı",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Retroperitoneal tümör biyopsisi, tanı gerektirir. Neoplazm (C00-D48) tanısı gereklidir.","ICD-10 kodlama yönergeleri, biyopsi gibi tanısal prosedürlerin ilgili tanı ile eşleştirilmesini gerektirir.",broad_icd10_pattern:C00-D48
04.23541,HUV::04.23541,"Retroperitoneal kist/tümör eksizyonu, böbrek ve adrenal bez dışı",required_any,C00-D48; N00-N99,,REVIEW_REQUIRED,True,medium,"Retroperitoneal kist/tümör eksizyonu, böbrek ve adrenal bez dışı işlemi, tanı gerektirir. Kist veya tümör (C00-D48) veya böbrek/üriner sistem hastalığı (N00-N99) gibi ilgili ICD-10 kodları gereklidir.","İşlem tanımı, retroperitoneal bölgedeki kist veya tümörlerin çıkarılmasını içerir. Bu tür işlemler, altta yatan patolojinin (kist, tümör) veya etkilenen organ sisteminin (genitoüriner) teşhisini gerektirir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:N00-N99
04.24397,HUV::04.24397,Özofagoskopi/gastroskopi + yabancı cisim çıkarılması,required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İşlem, yabancı cisim çıkarılmasını içeriyor ve yenidoğan/bebek popülasyonunda yapılıyor. Bu durum, yaralanma, zehirlenme veya perinatal dönemle ilgili bir tanı gerektirebilir.","İşlem adı ve klinik sinyal terimleri (yabancı cisim, yenidoğan, bebek).",broad_icd10_pattern:S00-T98
04.29105,HUV::04.29105,"Bezoar veya yabancı cisim çıkarılması, laparotomi ile",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İşlem, yenidoğan veya çocuklarda yabancı cismin çıkarılmasını içerir. Bu durum, yaralanma, zehirlenme, perinatal dönemden kaynaklanan durumlar veya canlı doğan bebeklerle ilgili tanıları gerektirebilir.","İşlem adı ve açıklaması, yabancı cisim çıkarılmasını işaret ediyor. 'ÇOCUK CERRAHİSİ' bölümü ve 'yenidoğan' belirteci, işlem hedefinin çocuk veya yenidoğan olduğunu gösteriyor.",broad_icd10_pattern:S00-T98
04.29747,HUV::04.29747,"Gastropeksi, mide volvulusunda",required_any,K30.*; K31.*; K35.*; K36.*; K37.*; K38.*; K40.*; K41.*; K42.*; K43.*; K44.*; K45.*; K46.*; K50.*; K51.*; K52.*; K55.*; K56.*; K57.*; K58.*; K59.*; K60.*; K61.*; K62.*; K63.*; K65.*; K66.*; K67.*; K70.*; K71.*; K72.*; K73.*; K74.*; K75.*; K76.*; K77.*; K80.*; K81.*; K82.*; K83.*; K85.*; K86.*; K87.*; K90.*; K91.*; K92.*; K93.*; R10.*; R11.*; R12.*; R13.*; R14.*; R15.*; R16.*; R17.*; R18.*; R19.*,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Mide volvulusu, özellikle çocuklarda, acil bir durumdur ve genellikle tanı gerektirir. Bu işlem, mide volvulusunu düzeltmek için yapılır. Tanı gerektiren durumlar arasında mide volvulusu, gastrik ülser, gastrit, mide kanseri veya diğer mid…",İşlem tanımı ve çocuk cerrahisi bağlamı.,invalid_icd10_pattern:K32.*; invalid_icd10_pattern:K33.*; invalid_icd10_pattern:K34.*; invalid_icd10_pattern:K39.*; invalid_icd10_pattern:K47.*; invalid_icd10_pattern:K48.*; invalid_icd10_pattern:K49.*; invalid_icd10_pattern:K53.*; invalid_icd10_pattern:K54.*; invalid_icd10_pattern:K64.*; invalid_icd10_pattern:K68.*; invalid_icd10_pattern:K69.*; invalid_icd10_pattern:K78.*; invalid_icd10_pattern:K79.*; invalid_icd10_pattern:K84.*; invalid_icd10_pattern:K88.*; invalid_icd10_pattern:K89.*; invalid_icd10_pattern:K94.*; invalid_icd10_pattern:K95.*; invalid_icd10_pattern:K96.*; invalid_icd10_pattern:K97.*; invalid_icd10_pattern:K98.*; invalid_icd10_pattern:K99.*
04.32208,HUV::04.32208,"Perforasyonda primer onarım, peptik ülser veya travmaya bağlı",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İşlem adı peptik ülser veya travmaya bağlı perforasyon onarımını içerir. Travma ve yenidoğan/bebek klinik bağlamları mevcuttur. Travma (S00-T98), perinatal dönem (P00-P96) ve yenidoğan (Z38) ile ilgili ICD-10 kodları gereklidir.","İşlem adı, travma ve peptik ülser gibi tanıları ima eder. Klinik sinyal terimleri (travma, yenidoğan, bebek) mevcuttur. ICD-10 ipuçları, travma, perinatal dönem ve yenidoğan ile ilgili kodları içerir.",broad_icd10_pattern:S00-T98
04.32422,HUV::04.32422,"Bezoar veya yabancı cisim çıkarılması, laparotomi ile",required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İşlem, yenidoğan veya çocukta yabancı cismin çıkarılmasını içeriyor. Bu durum, yabancı cismin neden olduğu yaralanma, zehirlenme veya perinatal dönemle ilgili bir durumu işaret edebilir. Bu nedenle tanı gereklidir.","İşlem adı ve açıklaması, yabancı cismin çıkarılmasını içeriyor. Klinik bağlam (çocuk cerrahisi, yenidoğan) yabancı cismin neden olduğu bir durum olduğunu düşündürüyor.",broad_icd10_pattern:S00-T98
04.34241,HUV::04.34241,İnvajinasyonda manuel redüksiyon,required_any,P00-P96; Z38,,REVIEW_REQUIRED,True,medium,"İnvajinasyon manuel redüksiyonu, yenidoğan ve çocuklarda sık görülen bir durumdur. Tanı gereklidir, ancak spesifik kodlar belirsiz olabilir. P00-P96 (perinatal dönem), Z38 (yenidoğan) ve S00-T98 (yaralanma/zehirlenme) gibi geniş kategorile…","İşlem adı ve açıklaması, yenidoğan ve çocuklarda invajinasyon ile ilgili olduğunu gösteriyor. Bu durumlar genellikle belirli ICD-10 kodları gerektirir.",broad_icd10_pattern:S00-T98
04.36595,HUV::04.36595,"Apendektomi, perfore/periapendiküler apse ile birlikte",required_any,N73.0,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Apendektomi, perfore/periapendiküler apse ile birlikte, apandisit, perforasyon veya apse tanısı gerektirir.","İşlem adı, apandisit, perforasyon veya apse ile ilişkili komplikasyonları içerir.",invalid_icd10_pattern:K35-K37
04.37879,HUV::04.37879,"İnvajinasyonda hidrostatik/pnömatik redüksiyon,",required_any,K56.2; K56.3; K56.4; K56.5; K56.6; K56.7,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İnvajinasyon, çocuklarda sık görülen bir durumdur ve bu işlem, invajinasyonun redüksiyonunu içerir. Tanı gereklidir.","İşlem adı ve açıklaması, invajinasyonun redüksiyonunu işaret ediyor. Çocuk cerrahisi bölümünde yer alıyor.",invalid_icd10_pattern:K56.8; invalid_icd10_pattern:K56.9
04.38093,HUV::04.38093,İnvajinasyonda manuel redüksiyon,required_any,K56.3; K56.4; K56.5; K56.6; K56.7,,REVIEW_REQUIRED,True,medium,"İnvajinasyon, çocuklarda sık görülen bir barsak tıkanıklığı nedenidir. Manuel redüksiyon, invajinasyon tedavisinde kullanılan bir yöntemdir. Bu nedenle, tanı gereklidir.","Çocuk cerrahisi kaynakları, invajinasyonun manuel redüksiyon için endikasyon olduğunu belirtir.",invalid_icd10_pattern:K56.8; invalid_icd10_pattern:K56.9
04.39163,HUV::04.39163,Kolotomi ile polip veya yabancı cisim çıkarılması,review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, kolotomi yoluyla polip veya yabancı cisim çıkarılmasıdır. Bu, yalnızca uygulama yolu/teknik tanımlayan bir işlemdir ve tanı gerektirmez.","İşlem adı, tanısal bir durum belirtmemektedir.",clinical_anchor_but_not_required
