sut_code,procedure_key,procedure_name,source_list,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,required_diagnosis_groups,special_constraints,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
530531,SUT::EK-2B::530531::72,"Yanık pansumanı, orta",EK-2B,review_required,"[""T20-T32""]",[],[],{},REVIEW_REQUIRED,True,medium,"Yanık pansumanı gibi lokal tedavi işlemleri için genellikle tanı zorunlu değildir. Bu işlem, yanık tedavisinin bir parçasıdır ve yanığın varlığı varsayılır.","SUT açıklaması, vücut yüzey alanına göre frekans belirler, ancak tanı gerekliliğinden bahsetmez.",[]
530532,SUT::EK-2B::530532::73,"Yanık pansumanı, büyük",EK-2B,review_required,"[""T20-T32""]",[],[],{},REVIEW_REQUIRED,True,medium,Yanık pansumanı işlemi için ICD-10 tanısı zorunlu değildir.,"SUT açıklaması, vücut yüzey alanı büyüklüğüne göre frekans kısıtlaması getirir, ancak tanı şartı belirtmez.",[]
530533,SUT::EK-2B::530533::74,Epidermolizis büllosa hastalığında yara bakım hizmetleri,EK-2B,review_required,"[""L90.*""]",[],[],{},REVIEW_REQUIRED,True,high,Epidermolizis büllosa (L90.*) tanısı için yara bakımı hizmeti.,SUT açıklaması: Epidermolizis büllosa hastalığında yara bakım hizmetleri.,[]
530560,SUT::EK-2B::530560::75,Yara debritmanı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (yara).,"SUT açıklaması, işlemin tanımını verir ancak herhangi bir tanı gerekliliğinden bahsetmez.",[]
530561,SUT::EK-2B::530561::76,Dekübit yara debritmanı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (dekubit, yara).","SUT açıklaması, işlemin tanısı hakkında özel bir gereksinim belirtmemektedir.",[]
530580,SUT::EK-2B::530580::77,Yara pansumanı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (yara).,SUT açıklaması: 'Günde bir adet faturalandırılır.',[]
530581,SUT::EK-2B::530581::78,Dekübit yara pansumanı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (dekubit, yara).","EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, Satır 78: 'Dekübit yara pansumanı'.",[]
530585,SUT::EK-2B::530585::79,İntradermal test,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması 'Değerlendirme dahildir' ibaresi içermekte olup, bu durum hizmetin değerlendirme kısmının faturalandırılamayacağını gösterir. Bu, tanısal bir işlem olmasına rağmen, faturalandırma açısından değerlendirme ile birlikte geldiği anlamına gelebilir. Ancak, tanısal bir işlem olduğu için, belirli bir tanıya ih…",[]
530590,SUT::EK-2B::530590::81,Arter kateterizasyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması işlem tanımı içeriyor, ancak tanı gerekliliğinden bahsetmiyor. EK-2B kural bağlamı, yalnızca frekans kısıtlaması içeriyor.",[]
530625,SUT::EK-2B::530625::82,İntraarteriyel kanülasyon ve basınç ölçümü,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlem için herhangi bir tanı gerekliliği belirtmemektedir.",[]
530650,SUT::EK-2B::530650::83,İntravenöz port yerleştirilmesi,EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Kemik iliği transplantasyonu veya kemoterapi amaçlı yapılan işlemler için faturalandırılır.""], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,high,"İşlem, kemik iliği transplantasyonu veya kemoterapi amaçlı yapıldığında faturalandırılabilir. Bu durum, altta yatan bir tanı veya tedavi gerekliliğini ima eder. Ancak, işlem her zaman bu amaçlarla yapılmayabilir. Bu nedenle, tanı gerekliliği belirsizdir.",EK-2B 530650 İntravenöz port yerleştirilmesi açıklaması: 'Kemik iliği transplantasyonu veya kemoterapi amaçlı yapılan işlemler için faturalandırılır.',[]
530660,SUT::EK-2B::530660::84,Kalıcı tünelli kateter çıkarılması,EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""açık cerrahi girişim ile ameliyathanede gerçekleştirilir.""]}",REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (kemoterapi).,"EK-2B açıklaması, 'Hickman, boviac kateter veya benzeri diğer kemoterapi cihazı çıkarılması' tanımlamaktadır. Bu, genellikle bir tanıya doğrudan bağlı olmayan bir işlemdir.",[]
530670,SUT::EK-2B::530670::85,Kalıcı tünelli kateter yerleştirilmesi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (kemoterapi).,"SUT açıklaması, işlemin tanımını verir ancak tanı gerekliliğinden bahsetmez.",[]
530680,SUT::EK-2B::530680::86,Kateter pansumanı ve bakımı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması: 'Günde bir adet faturalandırılır.' Bu, faturalama sıklığına dair bir bilgidir, tanı gereksinimine dair bir bilgi değildir.",[]
530690,SUT::EK-2B::530690::87,Kateter revizyonu ve/veya değişimi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, tanı gerekliliğinden bahsetmemektedir.",[]
530700,SUT::EK-2B::530700::88,Non invaziv mekanik ventilatör uygulaması,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (mekanik ventilator, ventilator).",SUT açıklaması tanı gerekliliğinden bahsetmemektedir.,[]
530710,SUT::EK-2B::530710::89,Periton diyalizi için kalıcı kateter takılması,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Periton diyalizi işlemi, böbrek yetmezliği gibi altta yatan bir tanıya işaret eder. Bu işlem için tanı gerekliliği, hastanın durumuna ve işlem gerekçesine bağlıdır. Bu nedenle, tanı gerekliliğinin doğrulanması için inceleme gereklidir.","EK-2B listesi, 530710 kodunu 'Periton diyalizi için kalıcı kateter takılması' olarak tanımlamaktadır. Bu işlem, genellikle kronik böbrek yetmezliği olan hastalarda diyaliz tedavisi için yapılır. Bu nedenle, işlem gerekçesi ve altta yatan tanı doğrulanmalıdır.",[]
530711,SUT::EK-2B::530711::90,Periton diyalizi için kalıcı kateter çıkarılması,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (diyaliz, periton diyalizi).","EK-2B listesi, 530711 kodunu 'Periton diyalizi için kalıcı kateter çıkarılması' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
530720,SUT::EK-2B::530720::91,Periton diyalizi için kateter yerleştirme,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,high,"Periton diyalizi için kateter yerleştirme işlemi, diyaliz gerektiren bir klinik durumun varlığını ima eder. Bu nedenle, tanı gereklidir.","EK-2B listesi, 530720 kodunu 'Periton diyalizi için kateter yerleştirme' olarak tanımlamaktadır. Bu işlem, genellikle böbrek yetmezliği gibi bir durumun sonucu olarak uygulanan diyaliz tedavisinin bir parçasıdır.",[]
530730,SUT::EK-2B::530730::92,Perkütan silastik kateterizasyon,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir.",[]
530740,SUT::EK-2B::530740::93,"Santral ven kateterizasyonu, femoral ven (Perkütan)",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530740 kodunu 'Santral ven kateterizasyonu, femoral ven (Perkütan)' olarak tanımlamaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
530750,SUT::EK-2B::530750::94,"Santral ven kateterizasyonu, juguler veya subklavyen ven (Perkütan)",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530750 kodunu 'Santral ven kateterizasyonu, juguler veya subklavyen ven (Perkütan)' olarak tanımlamaktadır. Bu işlem, damar erişimi sağlamak amacıyla yapılır ve genellikle altta yatan bir klinik duruma veya tedavi ihtiyacına bağlıdır. İşlem tanısı gerektirmez.",[]
530760,SUT::EK-2B::530760::95,"Santral ven kateterizasyonu, periferik ven (Perkütan)",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530760 kodunu 'Santral ven kateterizasyonu, periferik ven (Perkütan)' olarak tanımlamaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
530770,SUT::EK-2B::530770::96,Subklavyen kateter takılması,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530770 kodunu 'Subklavyen kateter takılması' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
530780,SUT::EK-2B::530780::97,Swan-Ganz kateter yerleştirilmesi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530780 kodunu 'Swan-Ganz kateter yerleştirilmesi' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
530790,SUT::EK-2B::530790::98,"Sağ kalp kateterizasyonu, pulmoner arter Wedge basınç ölçülmesi",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliğinden bahsetmemektedir.",[]
530800,SUT::EK-2B::530800::100,"Endotrakeal entübasyon, yenidoğan",EK-2B,review_required,"[""Z38.*""]",[],[],"{""age_max"": 1}",REVIEW_REQUIRED,True,medium,"Yenidoğan endotrakeal entübasyonu, kritik bir durumdur ve genellikle yoğun bakım veya acil servis gibi bir ortamda gerçekleştirilir. Bu tür bir işlem için tanı gerekliliği, hastanın durumuna ve entübasyon nedenine bağlıdır. Ancak, yenidoğan dönemine özgü komplikasyonlar veya durumlar söz konusu olabileceğinden, tanı g…","EK-2B listesi, 530800 kodunu 'Endotrakeal entübasyon, yenidoğan' olarak tanımlamaktadır. İşlem, yenidoğan popülasyonuna özeldir.","[""broad_icd10_pattern_removed:P00-P96""]"
530810,SUT::EK-2B::530810::101,"Exchange transfüzyon, yenidoğan",EK-2B,required_any,"[""Z38.*""]",[],[],"{""age_max"": 1}",REVIEW_REQUIRED,True,medium,"Quality gate: SUT adı/açıklaması klinik tanı bağlamı taşıdığı için ICD-10 adayları eklendi: P00-P96, Z38.*.","SUT kaynak kaydı: 530810 Exchange transfüzyon, yenidoğan","[""broad_icd10_pattern_removed:P00-P96""]"
530820,SUT::EK-2B::530820::102,Göbek arter kateterizasyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, Satır 102: 530820 Göbek arter kateterizasyonu",[]
530830,SUT::EK-2B::530830::103,Göbek granülomu koterizasyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliğinden bahsetmemektedir.",[]
530840,SUT::EK-2B::530840::104,Göbek ven kateterizasyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, 104. satır: '530840 Göbek ven kateterizasyonu'",[]
530870,SUT::EK-2B::530870::106,"İntravenöz mayi takılması, yenidoğan",EK-2B,review_required,[],[],[],"{""age_min"": 0, ""age_max"": 28, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu 530870, 'İntravenöz mayi takılması, yenidoğan' olarak tanımlanmıştır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
530880,SUT::EK-2B::530880::107,"İntravenöz enjeksiyon, yenidoğan",EK-2B,review_required,[],[],[],"{""age_min"": 0, ""age_max"": 28, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530880 (İntravenöz enjeksiyon, yenidoğan) için tanı gerekliliği belirtmemektedir.",[]
530900,SUT::EK-2B::530900::108,"Parsiyel exchange transfüzyon, yenidoğan",EK-2B,review_required,"[""Z38.*""]",[],[],"{""age_max"": 1}",REVIEW_REQUIRED,True,medium,"İşlem adı yenidoğan ile ilgili klinik bir durumu işaret ediyor. EK-2B listesinde işlem tanımı bulunuyor ancak tanı gerekliliği açıkça belirtilmemiş. Bu tür yaşam destekleyici/tedavi edici işlemler için tanı gerekliliği genellikle beklenir, ancak burada 'parsiyel' olması durumu belirsizleştiriyor. Klinik gereklilik değ…","EK-2B listesi, 530900 kodunu 'Parsiyel exchange transfüzyon, yenidoğan' olarak tanımlıyor. İşlem, yenidoğan döneminde uygulanan bir tedavi.","[""broad_icd10_pattern_removed:P00-P96""]"
530910,SUT::EK-2B::530910::109,Subdural illüminasyon,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliği belirtmemektedir.",[]
530920,SUT::EK-2B::530920::110,"Surfaktan tedavisi uygulaması, yenidoğan",EK-2B,review_required,"[""Z38.*""]",[],[],"{""age_max"": 1, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"Surfaktan tedavisi, yenidoğan yoğun bakımda uygulanan bir yaşam destek tedavisidir. Bu tür tedaviler için genellikle tanı kodu gerekliliği aranmaz.","SUT açıklaması veya EK-2B listesi, bu işlem için tanı gerekliliğinden bahsetmemektedir.","[""broad_icd10_pattern_removed:P00-P96""]"
530930,SUT::EK-2B::530930::111,Transport küvözle hastane dışı nakil,EK-2B,review_required,[],[],[],"{""age_max"": 1}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530930 kodunu 'Transport küvözle hastane dışı nakil' olarak tanımlamaktadır.",[]
530940,SUT::EK-2B::530940::112,Transport küvözle hastane içi nakil,EK-2B,review_required,[],[],[],"{""age_max"": 1}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 530940 kodunu 'Transport küvözle hastane içi nakil' olarak tanımlamaktadır.",[]
530960,SUT::EK-2B::530960::113,Yenidoğan monitörizasyonu,EK-2B,review_required,[],[],[],"{""age_min"": 0, ""age_max"": 28, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu 530960, 'Yenidoğan monitörizasyonu' olarak tanımlanmıştır. Açıklamada tanısal bir gereklilik belirtilmemiştir.",[]
530970,SUT::EK-2B::530970::114,Yenidoğan arteriyel tansiyon ölçümü,EK-2B,review_required,[],[],[],"{""age_min"": 0, ""age_max"": 28, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı şartı belirtmemektedir.",[]
530980,SUT::EK-2B::530980::115,Yenidoğan/Çocuk TPN hazırlama ve uygulaması,EK-2B,required_any,"[""Z38.*""]",[],[],"{""age_min"": 0, ""age_max"": 18, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""1000 cc altında nütrisyon solüsyonlarının kullanılması gereken hastalarda faturalandırılır.""], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"Quality gate: SUT adı/açıklaması klinik tanı bağlamı taşıdığı için ICD-10 adayları eklendi: P00-P96, Z38.*.","SUT kaynak kaydı: 530980 Yenidoğan/Çocuk TPN hazırlama ve uygulaması 530110, 530430 ile birlikte faturalandırılmaz.Tüm malzemeler dahildir. Günde bir adet faturalandırılır. 1000 cc altında nütrisyon solüsyonlarının kullanılması gereken hastalarda faturalandırılır.","[""broad_icd10_pattern_removed:P00-P96""]"
